id,name,type,url,created_at,user_id,inquiry_id,organization_id,source,mime_type
"708d68f8-042d-4f78-9aae-54a63f8aac40","Dummy-file-download-will-fail.docx","personalFinancialStatementP&L","https://unsung-sushi.com","2025-09-18 20:54:48.349596+00","u7p4bys2r2b6zow6dicv1","deebd640-b768-4b4e-8ade-420a4461dde7","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"39acd2f8-5b04-48ed-98a8-8870f09ed971","Dummy-file-download-will-fail.pdf","personalFinancialStatementBalanceSheet","https://pessimistic-divine.info","2025-09-18 20:54:48.349596+00","u7p4bys2r2b6zow6dicv1","deebd640-b768-4b4e-8ade-420a4461dde7","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"9631e5a2-321c-4a80-8245-82c6d4c39d16","Dummy-file-download-will-fail.docx","businessFinancialStatementBalanceSheet","https://soupy-supplier.biz","2025-09-18 20:54:48.349596+00","94sn7q1lmwc529h3e80wr","890e6bc4-e0ce-4f28-ac6c-8715c9f4b353","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"6516bf43-310e-47b9-969b-e8d485531706","Dummy-file-download-will-fail.ppt","certificateOfGoodStanding","https://miserly-goodwill.net","2025-09-18 20:54:48.349596+00","94sn7q1lmwc529h3e80wr","890e6bc4-e0ce-4f28-ac6c-8715c9f4b353","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"f3f69c53-cb19-4e3a-894b-877bb2e9ec79","Dummy-file-download-will-fail.jpg","certificateOfGoodStanding","https://light-tomatillo.com/","2025-09-18 20:54:48.349596+00","94sn7q1lmwc529h3e80wr","890e6bc4-e0ce-4f28-ac6c-8715c9f4b353","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"c4b87da3-79d3-42e9-bfb6-27cbfc4dc670","Dummy-file-download-will-fail.ppt","articlesOfIncorporation","https://glass-help.net/","2025-09-18 20:54:48.349596+00","94sn7q1lmwc529h3e80wr","890e6bc4-e0ce-4f28-ac6c-8715c9f4b353","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"867c5df3-92f1-4911-a752-e60280cecf15","Dummy-file-download-will-fail.jpg","businessPlan","https://weighty-flu.biz","2025-09-18 20:54:48.349596+00","94sn7q1lmwc529h3e80wr","890e6bc4-e0ce-4f28-ac6c-8715c9f4b353","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"b4267cd5-d885-4f78-9c70-26e5d009edd8","Dummy-file-download-will-fail.xlsx","articlesOfIncorporation","https://fatal-chasuble.name","2025-09-18 20:54:48.349596+00","94sn7q1lmwc529h3e80wr","890e6bc4-e0ce-4f28-ac6c-8715c9f4b353","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"1c73fee9-3154-490a-9308-40ac4f0f9ffa","Dummy-file-download-will-fail.pdf","chartReportBusiness","https://favorite-cauliflower.name/","2025-09-18 20:54:48.349596+00","94sn7q1lmwc529h3e80wr","890e6bc4-e0ce-4f28-ac6c-8715c9f4b353","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"80ffd4a3-1082-4162-895b-1677429d3a62","Dummy-file-download-will-fail.ppt","businessBankStatementMonthThree","https://both-aircraft.com/","2025-09-18 20:54:48.349596+00","94sn7q1lmwc529h3e80wr","890e6bc4-e0ce-4f28-ac6c-8715c9f4b353","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"b8677b23-ca7c-4bd9-8378-688d6b2cdf54","Dummy-file-download-will-fail.pdf","taxReturnOther","https://caring-fireplace.com","2025-09-18 20:54:48.349596+00","94sn7q1lmwc529h3e80wr","890e6bc4-e0ce-4f28-ac6c-8715c9f4b353","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"c7fa722e-7980-480b-83da-89cc51a7b7f0","Dummy-file-download-will-fail.docx","individualBankStatementMonthOne","https://specific-skyline.info","2025-09-18 20:54:48.349596+00","94sn7q1lmwc529h3e80wr","890e6bc4-e0ce-4f28-ac6c-8715c9f4b353","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"c9037c51-f1ff-444a-bca0-82ed4e54df99","Dummy-file-download-will-fail.xlsx","individualTaxReturnYearOne","https://scientific-grass.org","2025-09-18 20:54:48.349596+00","94sn7q1lmwc529h3e80wr","890e6bc4-e0ce-4f28-ac6c-8715c9f4b353","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"bd36a650-ba77-4f60-994c-7d1080830ba8","Dummy-file-download-will-fail.docx","middeskKybReport","https://terrible-amendment.name/","2025-09-18 20:54:48.349596+00","vpevfpgxhqfj24y8xjnf8","6b22cd43-bfa1-4297-b958-20e0923ba126","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"483b677f-c04e-4896-9f6d-40eba891f624","Dummy-file-download-will-fail.pdf","individualTaxReturnYearTwo","https://quarterly-dusk.net/","2025-09-18 20:54:48.349596+00","vpevfpgxhqfj24y8xjnf8","6b22cd43-bfa1-4297-b958-20e0923ba126","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"e017d89f-218b-4378-908a-284c5bd6adce","Dummy-file-download-will-fail.ppt","individualTaxReturnYearTwo","https://lighthearted-zen.info/","2025-09-18 20:54:48.349596+00","vpevfpgxhqfj24y8xjnf8","6b22cd43-bfa1-4297-b958-20e0923ba126","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"04d4add0-21ea-4f5a-adff-9f9b24d1c614","Dummy-file-download-will-fail.jpg","acquisitionTaxReturnYearThree","https://surprised-strategy.net","2025-09-18 20:54:48.349596+00","vpevfpgxhqfj24y8xjnf8","6b22cd43-bfa1-4297-b958-20e0923ba126","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"29016ca9-0607-41bc-b536-16363ade9201","Dummy-file-download-will-fail.ppt","resume","https://recent-fibre.org/","2025-09-18 20:54:48.349596+00","vpevfpgxhqfj24y8xjnf8","6b22cd43-bfa1-4297-b958-20e0923ba126","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"4d311a41-8268-46e9-88bb-946cf79acbdf","Dummy-file-download-will-fail.ppt","opinionOfCounsel","https://violent-fog.net/","2025-09-18 20:54:48.349596+00","vpevfpgxhqfj24y8xjnf8","6b22cd43-bfa1-4297-b958-20e0923ba126","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"debecb00-7a06-490b-a71c-97dccf7e6da2","Dummy-file-download-will-fail.jpg","individualBankStatementMonthOne","https://favorite-scout.org","2025-09-18 20:54:48.349596+00","vpevfpgxhqfj24y8xjnf8","6b22cd43-bfa1-4297-b958-20e0923ba126","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"5b400807-a84a-4b9a-b742-4b5d2b6c05be","Dummy-file-download-will-fail.docx","individualBankStatementMonthTwo","https://parched-mom.net","2025-09-18 20:54:48.349596+00","z7s0hdils56p094v2odsx","ac819256-8cf4-4e8b-b8c9-98d1fad027c4","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"13fc4f05-13a7-4297-b38b-101502690f5e","Dummy-file-download-will-fail.xlsx","taxReturnOther","https://cultivated-punctuation.org/","2025-09-18 20:54:48.349596+00","z7s0hdils56p094v2odsx","ac819256-8cf4-4e8b-b8c9-98d1fad027c4","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"317cc8e3-0fec-4c6d-9daf-f7d2af19f439","Dummy-file-download-will-fail.pdf","personalFinancialStatementP&L","https://spherical-cafe.org","2025-09-18 20:54:48.349596+00","z7s0hdils56p094v2odsx","ac819256-8cf4-4e8b-b8c9-98d1fad027c4","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"99ef3759-8677-419f-a5a3-15ce332cc21e","Dummy-file-download-will-fail.pdf","opinionOfBorrowerCounsel","https://silver-cork.org/","2025-09-18 20:54:48.349596+00","z7s0hdils56p094v2odsx","ac819256-8cf4-4e8b-b8c9-98d1fad027c4","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"778e0ad6-7756-4108-8d7f-867c9832fa85","Dummy-file-download-will-fail.jpg","middeskKybReport","https://delectable-gray.org","2025-09-18 20:54:48.349596+00","z7s0hdils56p094v2odsx","ac819256-8cf4-4e8b-b8c9-98d1fad027c4","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"b9b172ff-6e83-4d85-9b94-90e98d719d64","Dummy-file-download-will-fail.docx","individualBankStatementMonthTwo","https://glittering-bonnet.info","2025-09-18 20:54:48.349596+00","z7s0hdils56p094v2odsx","ac819256-8cf4-4e8b-b8c9-98d1fad027c4","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"3845d518-dcc9-4655-9cfe-2a0bcc84c001","Dummy-file-download-will-fail.xlsx","certificateOfAuthority","https://sad-traditionalism.net","2025-09-18 20:54:48.349596+00","z7s0hdils56p094v2odsx","ac819256-8cf4-4e8b-b8c9-98d1fad027c4","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"6d64442e-fed5-40f2-a9e7-cccbf5735678","Dummy-file-download-will-fail.docx","chartReportBusiness","https://tangible-whack.biz","2025-09-18 20:54:48.349596+00","z7s0hdils56p094v2odsx","ac819256-8cf4-4e8b-b8c9-98d1fad027c4","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"df19d4bf-5acc-4165-8f70-9ad3c376ad5a","Dummy-file-download-will-fail.jpg","certificateOfAuthority","https://polite-legend.biz","2025-09-18 20:54:48.349596+00","z7s0hdils56p094v2odsx","ac819256-8cf4-4e8b-b8c9-98d1fad027c4","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"a45b22fe-fbde-4338-ba42-97e04721e475","Dummy-file-download-will-fail.jpg","acquisitionTaxReturnYearThree","https://reasonable-spear.info","2025-09-18 20:54:48.349596+00","z7s0hdils56p094v2odsx","ac819256-8cf4-4e8b-b8c9-98d1fad027c4","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"d39ab733-a9cc-4fcf-9a49-da577f18471f","Dummy-file-download-will-fail.ppt","individualTaxReturnYearThree","https://pointed-legend.com/","2025-09-18 20:54:48.349596+00","y38tskiysbxtv0bl8zdt2","6e79f6eb-1925-43d5-a066-b425cb236d3d","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"04652f83-8806-4f2f-9b5a-0b23e39108aa","Dummy-file-download-will-fail.xlsx","businessLicense","https://lined-wear.biz/","2025-09-18 20:54:48.349596+00","y38tskiysbxtv0bl8zdt2","6e79f6eb-1925-43d5-a066-b425cb236d3d","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"c8793f34-0cd1-4684-9b67-59e6a4ab0059","Dummy-file-download-will-fail.docx","permit","https://woeful-underneath.name/","2025-09-18 20:54:48.349596+00","y38tskiysbxtv0bl8zdt2","6e79f6eb-1925-43d5-a066-b425cb236d3d","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"c3fb46ad-9803-4ace-a0ea-2bbea0ddeecb","Dummy-file-download-will-fail.docx","taxReturnOther","https://pleasing-tenement.org/","2025-09-18 20:54:48.349596+00","y38tskiysbxtv0bl8zdt2","6e79f6eb-1925-43d5-a066-b425cb236d3d","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"4b057a79-a09c-4818-964a-824bc674ab93","Dummy-file-download-will-fail.xlsx","collateral","https://creamy-cake.org/","2025-09-18 20:54:48.349596+00","y38tskiysbxtv0bl8zdt2","6e79f6eb-1925-43d5-a066-b425cb236d3d","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"dda99c92-2ec4-478a-bf85-36bf1c4efdd4","Dummy-file-download-will-fail.docx","acquisitionTaxReturnYearOne","https://needy-brief.com","2025-09-18 20:54:48.349596+00","y38tskiysbxtv0bl8zdt2","6e79f6eb-1925-43d5-a066-b425cb236d3d","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"4036dd78-9425-403b-84d0-a3949bbcf7f3","Dummy-file-download-will-fail.jpg","permit","https://hurtful-bowler.net/","2025-09-18 20:54:48.349596+00","y38tskiysbxtv0bl8zdt2","6e79f6eb-1925-43d5-a066-b425cb236d3d","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"c6985ff0-f219-4a34-8c0e-004b0e72ffcd","Dummy-file-download-will-fail.docx","businessLicense","https://indolent-citizen.biz/","2025-09-18 20:54:48.349596+00","dbbql62lyjonba86s9n3y","8cf34c68-1592-4fba-9668-9c8e6887cbf1","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"db9d0273-16ec-4c5f-9d45-494cb6bf4c61","Dummy-file-download-will-fail.pdf","realEstate","https://experienced-nightlife.net/","2025-09-18 20:54:48.349596+00","dbbql62lyjonba86s9n3y","8cf34c68-1592-4fba-9668-9c8e6887cbf1","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"bc67d525-550e-4806-a71b-7b1cba2dcf08","Dummy-file-download-will-fail.pdf","individualTaxReturnYearTwo","https://favorite-scholarship.info","2025-09-18 20:54:48.349596+00","dbbql62lyjonba86s9n3y","8cf34c68-1592-4fba-9668-9c8e6887cbf1","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"6d6758b5-86a0-4fa0-aa4c-344f52df8abc","Dummy-file-download-will-fail.ppt","identity","https://common-humor.org","2025-09-18 20:54:48.349596+00","dbbql62lyjonba86s9n3y","8cf34c68-1592-4fba-9668-9c8e6887cbf1","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"cb389000-901e-4515-b265-7a390f7cd807","Dummy-file-download-will-fail.jpg","acquisitionTaxReturnYearThree","https://ill-stranger.info","2025-09-18 20:54:48.349596+00","dbbql62lyjonba86s9n3y","8cf34c68-1592-4fba-9668-9c8e6887cbf1","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"a3806a78-a33f-4f00-8e8e-987fc3d6524a","Dummy-file-download-will-fail.docx","businessTaxReturnYearTwo","https://gaseous-produce.com/","2025-09-18 20:54:48.349596+00","dbbql62lyjonba86s9n3y","8cf34c68-1592-4fba-9668-9c8e6887cbf1","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"a63fef70-cc79-4a43-830b-04dc4ed0a9d8","Dummy-file-download-will-fail.ppt","certificateOfExistence","https://aggravating-thigh.net","2025-09-18 20:54:48.349596+00","dbbql62lyjonba86s9n3y","8cf34c68-1592-4fba-9668-9c8e6887cbf1","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"58f45a2b-5a75-448c-952a-c3540567a9eb","Dummy-file-download-will-fail.docx","individualBankStatementMonthThree","https://hoarse-contrail.info","2025-09-18 20:54:48.349596+00","dbbql62lyjonba86s9n3y","8cf34c68-1592-4fba-9668-9c8e6887cbf1","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"d3b360ba-346d-440e-8e4e-a2631fd9edb2","Dummy-file-download-will-fail.xlsx","businessFinancialStatementYTD","https://ashamed-cappelletti.net","2025-09-18 20:54:48.349596+00","dbbql62lyjonba86s9n3y","8cf34c68-1592-4fba-9668-9c8e6887cbf1","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"dccb1aab-aea1-4b9d-9d2b-b9c054b28ddf","Dummy-file-download-will-fail.pdf","certificateOfAuthority","https://impartial-disadvantage.org","2025-09-18 20:54:48.349596+00","dbbql62lyjonba86s9n3y","8cf34c68-1592-4fba-9668-9c8e6887cbf1","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"56ba42f3-bc95-47e6-b99c-fa7f03d6b1b5","Dummy-file-download-will-fail.jpg","formation","https://aching-tuber.org","2025-09-18 20:54:48.349596+00","dbbql62lyjonba86s9n3y","8cf34c68-1592-4fba-9668-9c8e6887cbf1","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"223489d5-afa2-4397-958a-636fc968a6a7","Dummy-file-download-will-fail.pdf","chartReportBusiness","https://abandoned-dead.net/","2025-09-18 20:54:48.349596+00","vmesajlnxm0hxus6cqhxl","fef1e252-9c76-4963-adcb-403341d42e5c","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"3695ad1e-62fc-4a69-8ff0-c5a99f02e157","Dummy-file-download-will-fail.docx","businessBankStatementMonthTwo","https://greedy-pleasure.info","2025-09-18 20:54:48.349596+00","xjo4dgbv3tlpwg9liufy4","03ee3970-30b4-4e74-92c5-96511c45e5a9","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"2b83a17a-8d17-49f3-b82b-45f6cd627c09","Dummy-file-download-will-fail.docx","businessFinancialStatementYTD","https://shrill-procurement.org","2025-09-18 20:54:48.349596+00","xjo4dgbv3tlpwg9liufy4","03ee3970-30b4-4e74-92c5-96511c45e5a9","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"b811cafe-b54c-49bc-9313-950be0ba2f4d","Dummy-file-download-will-fail.jpg","crsCreditReport","https://downright-convection.info","2025-09-18 20:54:48.349596+00","xjo4dgbv3tlpwg9liufy4","03ee3970-30b4-4e74-92c5-96511c45e5a9","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"70d3a99e-dcea-4c46-9609-ce6d1b67224c","Dummy-file-download-will-fail.jpg","individualTaxReturnYearThree","https://official-knuckle.biz","2025-09-18 20:54:48.349596+00","xjo4dgbv3tlpwg9liufy4","03ee3970-30b4-4e74-92c5-96511c45e5a9","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"0476cd30-5384-4b81-89fa-d0e854835e10","Dummy-file-download-will-fail.xlsx","certificateOfExistence","https://affectionate-printer.com/","2025-09-18 20:54:48.349596+00","xjo4dgbv3tlpwg9liufy4","03ee3970-30b4-4e74-92c5-96511c45e5a9","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"b4a397ab-bdec-42c8-aebb-29d931ed4ca0","Dummy-file-download-will-fail.jpg","businessBankStatementMonthThree","https://clumsy-babushka.biz","2025-09-18 20:54:48.349596+00","xjo4dgbv3tlpwg9liufy4","03ee3970-30b4-4e74-92c5-96511c45e5a9","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"b8313195-8471-4e5b-ba31-4388076f68e2","Dummy-file-download-will-fail.jpg","articlesOfIncorporation","https://regal-apricot.info/","2025-09-18 20:54:48.349596+00","xjo4dgbv3tlpwg9liufy4","03ee3970-30b4-4e74-92c5-96511c45e5a9","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"a762e537-c83d-4f2f-a15e-97608cea62a5","Dummy-file-download-will-fail.docx","personalFinancialStatementP&L","https://spirited-hammock.net","2025-09-18 20:54:48.349596+00","vqykxj7xu85vc1vs96f56","28166dcf-772f-4002-b006-42abf2cdc92a","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"fdecd3cd-14c8-45f8-b526-9db015821841","Dummy-file-download-will-fail.ppt","individualTaxReturnYearTwo","https://free-suspension.org","2025-09-18 20:54:48.349596+00","vqykxj7xu85vc1vs96f56","28166dcf-772f-4002-b006-42abf2cdc92a","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"93d9a20a-922a-42ca-ad0b-27036c6ce13a","Dummy-file-download-will-fail.xlsx","resume","https://nutritious-characterization.net","2025-09-18 20:54:48.349596+00","vqykxj7xu85vc1vs96f56","28166dcf-772f-4002-b006-42abf2cdc92a","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"06573c86-c63e-4f26-8064-aedd5790229f","Dummy-file-download-will-fail.xlsx","middeskKybReport","https://fuzzy-exasperation.info","2025-09-18 20:54:48.349596+00","vqykxj7xu85vc1vs96f56","28166dcf-772f-4002-b006-42abf2cdc92a","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"f4cd63e5-6574-477e-88f6-9e8a05ef8998","Dummy-file-download-will-fail.ppt","acquisitionTaxReturnYearTwo","https://pleasant-nun.net/","2025-09-18 20:54:48.349596+00","vqykxj7xu85vc1vs96f56","28166dcf-772f-4002-b006-42abf2cdc92a","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"8743a4e5-6426-4278-9784-af2e8dde1d90","Dummy-file-download-will-fail.docx","formation","https://forceful-receptor.net/","2025-09-18 20:54:48.349596+00","vqykxj7xu85vc1vs96f56","28166dcf-772f-4002-b006-42abf2cdc92a","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"913d9f54-8645-4482-913f-45ce8d213e52","Dummy-file-download-will-fail.pdf","crsCreditReport","https://regal-adaptation.net","2025-09-18 20:54:48.349596+00","vqykxj7xu85vc1vs96f56","28166dcf-772f-4002-b006-42abf2cdc92a","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"40533b2d-0750-4e83-a78a-40d7a9e572a4","Dummy-file-download-will-fail.docx","businessPlan","https://boring-interviewer.name","2025-09-18 20:54:48.349596+00","vqykxj7xu85vc1vs96f56","28166dcf-772f-4002-b006-42abf2cdc92a","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"a95f8fe6-3405-4489-aeb3-1af6ba6c4f3a","Dummy-file-download-will-fail.jpg","businessPlan","https://acidic-colon.info/","2025-09-18 20:54:48.349596+00","vqykxj7xu85vc1vs96f56","28166dcf-772f-4002-b006-42abf2cdc92a","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"c60e06e8-d0e0-4bb7-869c-4ae7baea697b","Dummy-file-download-will-fail.docx","middeskKybReport","https://cultivated-porter.info","2025-09-18 20:54:48.349596+00","ecv9ntxxrth4z5xlfq7p4","7223236e-ce08-49d3-a803-755fc21e5558","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"97db3494-6a6b-42f7-b5c5-e6fd32cd48ba","Dummy-file-download-will-fail.xlsx","personalFinancialStatementBalanceSheet","https://gentle-squid.info/","2025-09-18 20:54:48.349596+00","ecv9ntxxrth4z5xlfq7p4","7223236e-ce08-49d3-a803-755fc21e5558","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"1068b30b-7155-4630-ad97-ba0b127c52c6","Dummy-file-download-will-fail.pdf","certificateOfGoodStanding","https://adolescent-corral.net/","2025-09-18 20:54:48.349596+00","ecv9ntxxrth4z5xlfq7p4","7223236e-ce08-49d3-a803-755fc21e5558","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"6abd08d4-cc29-473d-b99a-e71199643dc7","Dummy-file-download-will-fail.jpg","acquisitionTaxReturnYearTwo","https://stylish-fort.biz/","2025-09-18 20:54:48.349596+00","o15jze16t9bce9pm7wwd9","e77e0618-9dae-4ae5-9a6f-b78655bf0ceb","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"f2a90b62-25be-49b3-841f-9e551ff1a9b8","Dummy-file-download-will-fail.ppt","individualTaxReturnYearTwo","https://pertinent-e-mail.info","2025-09-18 20:54:48.349596+00","o15jze16t9bce9pm7wwd9","e77e0618-9dae-4ae5-9a6f-b78655bf0ceb","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"8c7646a5-2029-4283-a2a0-eb2c2313fd5f","Dummy-file-download-will-fail.jpg","opinionOfBorrowerCounsel","https://direct-order.net","2025-09-18 20:54:48.349596+00","o15jze16t9bce9pm7wwd9","e77e0618-9dae-4ae5-9a6f-b78655bf0ceb","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"23898562-59c9-466d-8aa9-474df39f6b70","Dummy-file-download-will-fail.pdf","certificateOfGoodStanding","https://juicy-comparison.info/","2025-09-18 20:54:48.349596+00","o15jze16t9bce9pm7wwd9","e77e0618-9dae-4ae5-9a6f-b78655bf0ceb","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"6a417a3f-274f-4089-b7ff-19663b51d5e2","Dummy-file-download-will-fail.xlsx","certificateOfFiling","https://ethical-adrenalin.net/","2025-09-18 20:54:48.349596+00","o15jze16t9bce9pm7wwd9","e77e0618-9dae-4ae5-9a6f-b78655bf0ceb","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"15b2ff15-c2b9-43ba-b13c-3d187013e658","Dummy-file-download-will-fail.jpg","certificateOfFiling","https://mushy-coil.com","2025-09-18 20:54:48.349596+00","o15jze16t9bce9pm7wwd9","e77e0618-9dae-4ae5-9a6f-b78655bf0ceb","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"ee07be6b-b996-4c42-9962-e402d9428122","Dummy-file-download-will-fail.ppt","individualBankStatementMonthOne","https://questionable-baseboard.org","2025-09-18 20:54:48.349596+00","o15jze16t9bce9pm7wwd9","e77e0618-9dae-4ae5-9a6f-b78655bf0ceb","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"70eb03dd-ea7b-4eda-814b-be67e450b3e0","Dummy-file-download-will-fail.jpg","chartReportPersonal","https://smart-cutlet.name","2025-09-18 20:54:48.349596+00","o15jze16t9bce9pm7wwd9","e77e0618-9dae-4ae5-9a6f-b78655bf0ceb","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"37e9ddd1-6c5c-4eaf-90f6-597d6f09d0dd","Dummy-file-download-will-fail.docx","businessBankStatementMonthTwo","https://jumbo-pharmacopoeia.net/","2025-09-18 20:54:48.349596+00","o15jze16t9bce9pm7wwd9","e77e0618-9dae-4ae5-9a6f-b78655bf0ceb","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"646de2b4-10f6-4b47-959c-abb61cb132a9","Dummy-file-download-will-fail.pdf","personalFinancialStatementP&L","https://rundown-video.info/","2025-09-18 20:54:48.349596+00","o15jze16t9bce9pm7wwd9","e77e0618-9dae-4ae5-9a6f-b78655bf0ceb","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"829a3bf0-e197-4a1e-99c1-ace52215f695","Dummy-file-download-will-fail.pdf","personalFinancialStatementP&L","https://gripping-deer.info/","2025-09-18 20:54:48.349596+00","o15jze16t9bce9pm7wwd9","e77e0618-9dae-4ae5-9a6f-b78655bf0ceb","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"4fbdec26-9474-41cb-9d78-03007ff1e86e","Dummy-file-download-will-fail.ppt","businessFinancialStatementYTD","https://great-netsuke.info/","2025-09-18 20:54:48.349596+00","ku75qd9tur5tmbet8rg1f","825c70fd-8ab1-44b0-9132-b1010852529d","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
"7194c105-23a9-405c-be2f-a2fcf1ec22ba","Dummy-file-download-will-fail.jpg","individualBankStatementMonthOne","https://sophisticated-anticodon.org","2025-09-18 20:54:48.349596+00","ku75qd9tur5tmbet8rg1f","825c70fd-8ab1-44b0-9132-b1010852529d","d81dc152-c9d3-048b-1572-1f0c4594bf92","borrower","application/pdf"
