id,event_type,event_data,user_id,inquiry_id,organization_id,created_at
"2d33642c-d8a9-4885-81f1-5ea0d619c81e","created","{}","nx2v7o7yu8097n6v79clm","c0d80702-8269-46be-85e4-29eb3bf72bb3","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-08-26 08:59:33.232+00"
"30c48877-b812-4506-a68c-a0dde14f243f","crsDataRetrieved","{}","7g3hsq6ibvavhdmuw13mk","f2a2d64b-30d5-4bd2-a30b-ea529bec2975","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-09-03 08:03:59.158+00"
"938e87af-a7f9-4bf2-9fb3-0eb303eccbd0","taxAccountDataRetrievedBusiness","{}","7g3hsq6ibvavhdmuw13mk","f2a2d64b-30d5-4bd2-a30b-ea529bec2975","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-09-03 07:58:59.158+00"
"82e76440-5060-4a77-8c21-73bf6965ed48","completed","{}","7g3hsq6ibvavhdmuw13mk","f2a2d64b-30d5-4bd2-a30b-ea529bec2975","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-09-03 07:53:59.158+00"
"11e9bc62-5ba1-4705-aa6a-9e1406c075b4","updated","{""section"": ""businessDetails""}","7g3hsq6ibvavhdmuw13mk","f2a2d64b-30d5-4bd2-a30b-ea529bec2975","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-09-03 07:33:59.158+00"
"e5a7085e-a66d-4822-8069-07a05c70c074","taxAccountConnectedBusiness","{}","7g3hsq6ibvavhdmuw13mk","f2a2d64b-30d5-4bd2-a30b-ea529bec2975","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-09-03 07:28:59.158+00"
"46c362b1-3899-4479-838f-225472ee2468","updated","{""section"": ""individualDetails""}","7g3hsq6ibvavhdmuw13mk","f2a2d64b-30d5-4bd2-a30b-ea529bec2975","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-09-03 07:23:59.158+00"
"bece4880-e529-4876-b34a-b0ed6168475d","created","{}","7g3hsq6ibvavhdmuw13mk","f2a2d64b-30d5-4bd2-a30b-ea529bec2975","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-08-28 08:08:59.158+00"
"dbbb337a-9fe4-4d4a-b363-0389ae6362ce","crsDataRetrieved","{}","w5w09wnvsaba82xpajtp2","6cc33e34-f45a-4924-8a2a-fc12c101d506","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-08-22 20:59:20.696+00"
"ddf4b426-f944-432a-afa7-e8a7553a253d","taxAccountDataRetrievedBusiness","{}","w5w09wnvsaba82xpajtp2","6cc33e34-f45a-4924-8a2a-fc12c101d506","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-08-22 20:54:20.696+00"
"17df61e4-d33b-47f8-a904-67c61625f706","completed","{}","w5w09wnvsaba82xpajtp2","6cc33e34-f45a-4924-8a2a-fc12c101d506","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-08-22 20:49:20.696+00"
"aa2d6b2c-cbd2-425d-b648-d971b2f2cd80","updated","{""section"": ""businessDetails""}","w5w09wnvsaba82xpajtp2","6cc33e34-f45a-4924-8a2a-fc12c101d506","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-08-22 20:29:20.696+00"
"0655d901-c279-4ff8-814d-e4fbc12cf238","taxAccountConnectedBusiness","{}","w5w09wnvsaba82xpajtp2","6cc33e34-f45a-4924-8a2a-fc12c101d506","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-08-22 20:24:20.696+00"
"a6d61eff-cee0-4c75-8988-b49bc4f2b588","updated","{""section"": ""individualDetails""}","w5w09wnvsaba82xpajtp2","6cc33e34-f45a-4924-8a2a-fc12c101d506","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-08-22 20:19:20.696+00"
"599a5b9e-8d5a-435a-917c-e92d0a5fbfd9","created","{}","w5w09wnvsaba82xpajtp2","6cc33e34-f45a-4924-8a2a-fc12c101d506","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-08-15 21:04:20.696+00"
"775a8325-b993-4c9a-98c5-2020b3297a36","crsDataRetrieved","{}","f5e9mbmbohqo6hgd47ql0","8ad60692-4fb5-49f4-a4e4-9591ebef27fe","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-08-24 03:17:45.333+00"
"20127f35-a99b-4588-aaf2-263ecb552f84","taxAccountDataRetrievedBusiness","{}","f5e9mbmbohqo6hgd47ql0","8ad60692-4fb5-49f4-a4e4-9591ebef27fe","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-08-24 03:12:45.333+00"
"7d6ab52b-ede5-47cf-8d59-d68f7cf2dae7","completed","{}","f5e9mbmbohqo6hgd47ql0","8ad60692-4fb5-49f4-a4e4-9591ebef27fe","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-08-24 03:07:45.333+00"
"a6b755f4-ce65-4f04-892c-b59b5e1fca23","crsDataRetrieved","{}","o15jze16t9bce9pm7wwd9","e77e0618-9dae-4ae5-9a6f-b78655bf0ceb","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-09-10 05:13:54.423+00"
"0841ff4d-a1fa-4eb1-ac62-4d0f5bf618ca","updated","{""section"": ""businessDetails""}","f5e9mbmbohqo6hgd47ql0","8ad60692-4fb5-49f4-a4e4-9591ebef27fe","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-08-24 02:47:45.333+00"
"96739b65-84b1-4410-b5c4-38078aa192c8","taxAccountConnectedBusiness","{}","f5e9mbmbohqo6hgd47ql0","8ad60692-4fb5-49f4-a4e4-9591ebef27fe","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-08-24 02:42:45.333+00"
"02def8bf-cc63-4d26-aa8d-52372e247e9e","updated","{""section"": ""individualDetails""}","f5e9mbmbohqo6hgd47ql0","8ad60692-4fb5-49f4-a4e4-9591ebef27fe","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-08-24 02:37:45.333+00"
"a29be9d9-ad84-45d4-9568-d877dcf61633","created","{}","f5e9mbmbohqo6hgd47ql0","8ad60692-4fb5-49f4-a4e4-9591ebef27fe","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-08-15 03:22:45.333+00"
"060a7077-6eec-4474-899f-a22d9b05c65c","crsDataRetrieved","{}","2rukbcqnmo9lpbbf6vlr0","c9a7f9e2-894b-498d-a9a0-84e3db553297","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-09-11 04:50:33.559+00"
"70c1d550-e1a3-4b72-a1a5-3eb978ea3670","taxAccountDataRetrievedBusiness","{}","2rukbcqnmo9lpbbf6vlr0","c9a7f9e2-894b-498d-a9a0-84e3db553297","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-09-11 04:45:33.559+00"
"c77e597c-ecef-4ea6-a6dc-95b361882798","completed","{}","2rukbcqnmo9lpbbf6vlr0","c9a7f9e2-894b-498d-a9a0-84e3db553297","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-09-11 04:40:33.559+00"
"9847daa7-b2b2-406f-832f-c1177f1e86cc","updated","{""section"": ""businessDetails""}","2rukbcqnmo9lpbbf6vlr0","c9a7f9e2-894b-498d-a9a0-84e3db553297","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-09-11 04:20:33.559+00"
"69d5e232-553f-4e17-926a-109d738e6a05","taxAccountConnectedBusiness","{}","2rukbcqnmo9lpbbf6vlr0","c9a7f9e2-894b-498d-a9a0-84e3db553297","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-09-11 04:15:33.559+00"
"bb95f5d4-71e3-46f3-ab03-18bf8e29d95b","updated","{""section"": ""individualDetails""}","2rukbcqnmo9lpbbf6vlr0","c9a7f9e2-894b-498d-a9a0-84e3db553297","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-09-11 04:10:33.559+00"
"91cbb1d4-5b94-4e33-b9ac-7e95f7cbf7b3","created","{}","2rukbcqnmo9lpbbf6vlr0","c9a7f9e2-894b-498d-a9a0-84e3db553297","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-09-09 04:55:33.559+00"
"25862734-9aa3-4f07-a750-1148828d90e0","crsDataRetrieved","{}","qabq6z6bwon4e47r836ug","9be531bd-d089-4b2e-a653-41935d93a288","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-09-06 15:12:52.388+00"
"38f463e2-eaf4-4c04-8098-8e8e588e3851","taxAccountDataRetrievedBusiness","{}","qabq6z6bwon4e47r836ug","9be531bd-d089-4b2e-a653-41935d93a288","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-09-06 15:07:52.388+00"
"992581d8-24b5-4cf4-b1d8-719d6d60fe9b","completed","{}","qabq6z6bwon4e47r836ug","9be531bd-d089-4b2e-a653-41935d93a288","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-09-06 15:02:52.388+00"
"418e3cf2-e4ea-4c42-9d5f-5b5cce691ba1","updated","{""section"": ""businessDetails""}","qabq6z6bwon4e47r836ug","9be531bd-d089-4b2e-a653-41935d93a288","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-09-06 14:42:52.388+00"
"4c2ff376-4ef8-4480-a119-94b757cb6285","taxAccountConnectedBusiness","{}","qabq6z6bwon4e47r836ug","9be531bd-d089-4b2e-a653-41935d93a288","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-09-06 14:37:52.388+00"
"c36b69c1-ef08-49e4-87a7-e193baf73373","updated","{""section"": ""individualDetails""}","qabq6z6bwon4e47r836ug","9be531bd-d089-4b2e-a653-41935d93a288","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-09-06 14:32:52.388+00"
"8363cbb0-123c-4e96-95e4-21b4c15c50ab","created","{}","qabq6z6bwon4e47r836ug","9be531bd-d089-4b2e-a653-41935d93a288","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-09-04 15:17:52.388+00"
"cf1ba3ee-61d5-4fb4-96bd-2dcd1b970697","crsDataRetrieved","{}","9uycgocipnsf70wd2ic7n","8d4618cc-d357-4597-803e-f4a9ea769937","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-09-07 20:54:25.433+00"
"74f5586f-7437-40c4-9eaa-9d66e4380977","taxAccountDataRetrievedBusiness","{}","9uycgocipnsf70wd2ic7n","8d4618cc-d357-4597-803e-f4a9ea769937","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-09-07 20:49:25.433+00"
"47342d3b-e450-4c95-869a-dd4419a90317","completed","{}","9uycgocipnsf70wd2ic7n","8d4618cc-d357-4597-803e-f4a9ea769937","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-09-07 20:44:25.433+00"
"3b3848d3-be19-41c1-95cf-46a34f060687","updated","{""section"": ""businessDetails""}","9uycgocipnsf70wd2ic7n","8d4618cc-d357-4597-803e-f4a9ea769937","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-09-07 20:24:25.433+00"
"5488a881-094d-4cff-a84b-b58f15532cdd","taxAccountConnectedBusiness","{}","9uycgocipnsf70wd2ic7n","8d4618cc-d357-4597-803e-f4a9ea769937","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-09-07 20:19:25.433+00"
"cb45ae9a-1779-4321-b47b-137635ba0696","updated","{""section"": ""individualDetails""}","9uycgocipnsf70wd2ic7n","8d4618cc-d357-4597-803e-f4a9ea769937","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-09-07 20:14:25.433+00"
"c6701696-8fd5-4eba-a9f1-9d207cc9e796","created","{}","9uycgocipnsf70wd2ic7n","8d4618cc-d357-4597-803e-f4a9ea769937","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-08-29 20:59:25.433+00"
"f0f3ad4e-21e2-465d-a8c8-b91e00320faa","crsDataRetrieved","{}","czmzf3cazxvbpdesil94f","777cefe0-e16b-444f-8026-03d662fa0527","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-08-29 12:13:02.782+00"
"5cffae9b-8233-4657-a120-0cc9a5974356","taxAccountDataRetrievedBusiness","{}","czmzf3cazxvbpdesil94f","777cefe0-e16b-444f-8026-03d662fa0527","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-08-29 12:08:02.782+00"
"8abfe31b-1ba2-4bb4-ad33-d715d0646e23","completed","{}","czmzf3cazxvbpdesil94f","777cefe0-e16b-444f-8026-03d662fa0527","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-08-29 12:03:02.782+00"
"ee97184a-c4af-45cb-b497-ffeb58599a9b","updated","{""section"": ""businessDetails""}","czmzf3cazxvbpdesil94f","777cefe0-e16b-444f-8026-03d662fa0527","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-08-29 11:43:02.782+00"
"ee0538fd-963a-4768-9898-b899aeee89d6","taxAccountConnectedBusiness","{}","czmzf3cazxvbpdesil94f","777cefe0-e16b-444f-8026-03d662fa0527","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-08-29 11:38:02.782+00"
"880ab98f-4527-4ee4-b4ac-e085ccfaf780","updated","{""section"": ""individualDetails""}","czmzf3cazxvbpdesil94f","777cefe0-e16b-444f-8026-03d662fa0527","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-08-29 11:33:02.782+00"
"07ab9dd2-f251-408e-a2ca-4285f6e89717","created","{}","czmzf3cazxvbpdesil94f","777cefe0-e16b-444f-8026-03d662fa0527","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-08-27 12:18:02.782+00"
"01986e2f-1034-4f0f-897c-9fd7e0901a3a","crsDataRetrieved","{}","01p3jzv34ctxwudn1dmgj","7b649935-531a-4d60-84e7-90fe5dcdd7e2","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-08-30 00:56:12.147+00"
"4409ce6e-f21a-4539-81fb-42070367d6c4","taxAccountDataRetrievedBusiness","{}","01p3jzv34ctxwudn1dmgj","7b649935-531a-4d60-84e7-90fe5dcdd7e2","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-08-30 00:51:12.147+00"
"2e425a84-c5ed-4488-adb3-77658e4aa21d","completed","{}","01p3jzv34ctxwudn1dmgj","7b649935-531a-4d60-84e7-90fe5dcdd7e2","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-08-30 00:46:12.147+00"
"862bfc14-19d7-4c3b-be07-93a5e598887a","updated","{""section"": ""businessDetails""}","01p3jzv34ctxwudn1dmgj","7b649935-531a-4d60-84e7-90fe5dcdd7e2","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-08-30 00:26:12.147+00"
"ea6a0108-2ab1-4da0-b157-8d75945c1fdb","taxAccountConnectedBusiness","{}","01p3jzv34ctxwudn1dmgj","7b649935-531a-4d60-84e7-90fe5dcdd7e2","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-08-30 00:21:12.147+00"
"430ff24d-6cbe-44b9-a819-ae9cbef9ad5b","updated","{""section"": ""individualDetails""}","01p3jzv34ctxwudn1dmgj","7b649935-531a-4d60-84e7-90fe5dcdd7e2","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-08-30 00:16:12.147+00"
"e4aecf23-0d05-4287-90ff-bec85b5ba4de","created","{}","01p3jzv34ctxwudn1dmgj","7b649935-531a-4d60-84e7-90fe5dcdd7e2","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-08-24 01:01:12.147+00"
"f9c40b6d-bf41-40bf-9db9-399eafe4af32","crsDataRetrieved","{}","sk4yptr74fx9reuw44yl4","2dc68a47-0cd7-4df8-ba3a-d6b0a7c9ac6c","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-09-12 07:53:53.455+00"
"1859a82d-423a-4c3a-a73c-ba1ec5efe122","taxAccountDataRetrievedBusiness","{}","sk4yptr74fx9reuw44yl4","2dc68a47-0cd7-4df8-ba3a-d6b0a7c9ac6c","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-09-12 07:48:53.455+00"
"2499650e-4fcb-46e8-b1d4-d0d246915dff","completed","{}","sk4yptr74fx9reuw44yl4","2dc68a47-0cd7-4df8-ba3a-d6b0a7c9ac6c","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-09-12 07:43:53.455+00"
"5e9cac3d-4512-4241-b3fc-11dd198a7425","updated","{""section"": ""businessDetails""}","sk4yptr74fx9reuw44yl4","2dc68a47-0cd7-4df8-ba3a-d6b0a7c9ac6c","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-09-12 07:23:53.455+00"
"272b822a-cc99-4082-83cb-51c1c99e7ae5","taxAccountConnectedBusiness","{}","sk4yptr74fx9reuw44yl4","2dc68a47-0cd7-4df8-ba3a-d6b0a7c9ac6c","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-09-12 07:18:53.455+00"
"fc7b1bed-4ca6-43d3-80cd-2d814d77a68f","updated","{""section"": ""individualDetails""}","sk4yptr74fx9reuw44yl4","2dc68a47-0cd7-4df8-ba3a-d6b0a7c9ac6c","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-09-12 07:13:53.455+00"
"f0e3ef97-1f96-45d0-8410-a05082aba439","created","{}","sk4yptr74fx9reuw44yl4","2dc68a47-0cd7-4df8-ba3a-d6b0a7c9ac6c","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-09-09 07:58:53.455+00"
"5a08bd68-9862-4f77-a1ca-2b44fabcd2d0","crsDataRetrieved","{}","0ndpmrpixdbv4fyuk6v3h","6b086317-229f-422d-9d82-8ce54222d4a5","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-09-02 10:38:10.007+00"
"02b25484-4f20-45c8-8d41-7586b035ae78","taxAccountDataRetrievedBusiness","{}","0ndpmrpixdbv4fyuk6v3h","6b086317-229f-422d-9d82-8ce54222d4a5","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-09-02 10:33:10.007+00"
"51f1b42f-6cb5-476e-b06a-1c6fd4becc58","completed","{}","0ndpmrpixdbv4fyuk6v3h","6b086317-229f-422d-9d82-8ce54222d4a5","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-09-02 10:28:10.007+00"
"16822912-4a9c-41ee-8715-82f710d29533","updated","{""section"": ""businessDetails""}","0ndpmrpixdbv4fyuk6v3h","6b086317-229f-422d-9d82-8ce54222d4a5","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-09-02 10:08:10.007+00"
"f1aed085-8682-48d2-bceb-25c4898d4593","taxAccountConnectedBusiness","{}","0ndpmrpixdbv4fyuk6v3h","6b086317-229f-422d-9d82-8ce54222d4a5","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-09-02 10:03:10.007+00"
"b5ed979d-5ec8-42f0-b839-4c661466d6ea","updated","{""section"": ""individualDetails""}","0ndpmrpixdbv4fyuk6v3h","6b086317-229f-422d-9d82-8ce54222d4a5","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-09-02 09:58:10.007+00"
"291a3f33-ca02-4b81-bf0f-72b32e07e29c","created","{}","0ndpmrpixdbv4fyuk6v3h","6b086317-229f-422d-9d82-8ce54222d4a5","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-08-24 10:43:10.007+00"
"53c057f5-da53-4928-94b2-ff3f3e4f8e4a","crsDataRetrieved","{}","u7p4bys2r2b6zow6dicv1","deebd640-b768-4b4e-8ade-420a4461dde7","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-09-03 03:17:33.122+00"
"736cc8e9-f025-410a-8c24-770c87cec4f6","taxAccountDataRetrievedBusiness","{}","u7p4bys2r2b6zow6dicv1","deebd640-b768-4b4e-8ade-420a4461dde7","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-09-03 03:12:33.122+00"
"7ac80f74-3f69-4b4a-8630-355ade4b194e","completed","{}","u7p4bys2r2b6zow6dicv1","deebd640-b768-4b4e-8ade-420a4461dde7","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-09-03 03:07:33.122+00"
"dcfa690f-7260-44a7-9fed-7088fa3c2caf","updated","{""section"": ""businessDetails""}","u7p4bys2r2b6zow6dicv1","deebd640-b768-4b4e-8ade-420a4461dde7","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-09-03 02:47:33.122+00"
"2b0259ad-8515-404e-a835-d5aaf2fda7fd","taxAccountConnectedBusiness","{}","u7p4bys2r2b6zow6dicv1","deebd640-b768-4b4e-8ade-420a4461dde7","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-09-03 02:42:33.122+00"
"5601c60a-adfe-4512-8f0c-7c8e3df7c399","updated","{""section"": ""individualDetails""}","u7p4bys2r2b6zow6dicv1","deebd640-b768-4b4e-8ade-420a4461dde7","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-09-03 02:37:33.122+00"
"cee4cca4-3a81-492b-b5b0-72c519268f54","created","{}","u7p4bys2r2b6zow6dicv1","deebd640-b768-4b4e-8ade-420a4461dde7","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-08-30 03:22:33.122+00"
"cbe2e8e4-6921-443c-8760-43a4b660b6f3","crsDataRetrieved","{}","94sn7q1lmwc529h3e80wr","890e6bc4-e0ce-4f28-ac6c-8715c9f4b353","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-08-28 08:10:46.262+00"
"9e3a6b44-495a-4baa-92ea-a28c2731e276","taxAccountDataRetrievedBusiness","{}","94sn7q1lmwc529h3e80wr","890e6bc4-e0ce-4f28-ac6c-8715c9f4b353","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-08-28 08:05:46.262+00"
"0415ead2-f682-496e-9d64-654da549f825","completed","{}","94sn7q1lmwc529h3e80wr","890e6bc4-e0ce-4f28-ac6c-8715c9f4b353","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-08-28 08:00:46.262+00"
"cdc42b4a-b458-40cc-b84b-59c8e702a168","updated","{""section"": ""businessDetails""}","94sn7q1lmwc529h3e80wr","890e6bc4-e0ce-4f28-ac6c-8715c9f4b353","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-08-28 07:40:46.262+00"
"41b266b9-4312-4786-b1fe-9312ff434087","taxAccountConnectedBusiness","{}","94sn7q1lmwc529h3e80wr","890e6bc4-e0ce-4f28-ac6c-8715c9f4b353","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-08-28 07:35:46.262+00"
"ed768299-0137-4a15-a334-9f5e0a6337b5","updated","{""section"": ""individualDetails""}","94sn7q1lmwc529h3e80wr","890e6bc4-e0ce-4f28-ac6c-8715c9f4b353","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-08-28 07:30:46.262+00"
"95997f72-dcec-405a-9bca-6112f5761960","created","{}","94sn7q1lmwc529h3e80wr","890e6bc4-e0ce-4f28-ac6c-8715c9f4b353","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-08-17 08:15:46.262+00"
"f307542c-dee3-465c-9eaf-f52dffaed662","crsDataRetrieved","{}","vpevfpgxhqfj24y8xjnf8","6b22cd43-bfa1-4297-b958-20e0923ba126","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-08-25 19:48:41.588+00"
"6b99f520-c3ea-43d0-9c6b-f93fed41c9c6","taxAccountDataRetrievedBusiness","{}","vpevfpgxhqfj24y8xjnf8","6b22cd43-bfa1-4297-b958-20e0923ba126","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-08-25 19:43:41.588+00"
"b932ec89-1115-49f2-965e-94e96fcc76c5","completed","{}","vpevfpgxhqfj24y8xjnf8","6b22cd43-bfa1-4297-b958-20e0923ba126","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-08-25 19:38:41.588+00"
"881ce9c7-1203-4d9d-8609-5c68040105c6","updated","{""section"": ""businessDetails""}","vpevfpgxhqfj24y8xjnf8","6b22cd43-bfa1-4297-b958-20e0923ba126","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-08-25 19:18:41.588+00"
"3215d10b-78e2-465c-b74c-c9c307badbf0","taxAccountConnectedBusiness","{}","vpevfpgxhqfj24y8xjnf8","6b22cd43-bfa1-4297-b958-20e0923ba126","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-08-25 19:13:41.588+00"
"757f16ae-55f6-421c-aad3-02058f9a6a69","updated","{""section"": ""individualDetails""}","vpevfpgxhqfj24y8xjnf8","6b22cd43-bfa1-4297-b958-20e0923ba126","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-08-25 19:08:41.588+00"
"32d0734d-a6d3-4681-9fbf-76dcd7659632","created","{}","vpevfpgxhqfj24y8xjnf8","6b22cd43-bfa1-4297-b958-20e0923ba126","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-08-14 19:53:41.588+00"
"964150f7-ec64-4d2c-987e-712746410c1e","crsDataRetrieved","{}","z7s0hdils56p094v2odsx","ac819256-8cf4-4e8b-b8c9-98d1fad027c4","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-09-15 21:27:00.881+00"
"a8a831e0-831c-4797-9090-9ab6a08f9f3c","taxAccountDataRetrievedBusiness","{}","z7s0hdils56p094v2odsx","ac819256-8cf4-4e8b-b8c9-98d1fad027c4","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-09-15 21:22:00.881+00"
"287928c2-60cd-48e4-8b2b-ff5b435c6f41","completed","{}","z7s0hdils56p094v2odsx","ac819256-8cf4-4e8b-b8c9-98d1fad027c4","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-09-15 21:17:00.881+00"
"f517d783-a496-45b7-aa9c-0054f6b260da","updated","{""section"": ""businessDetails""}","z7s0hdils56p094v2odsx","ac819256-8cf4-4e8b-b8c9-98d1fad027c4","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-09-15 20:57:00.881+00"
"0b6d8c69-6a9f-4041-944c-1b7fc761c01c","taxAccountConnectedBusiness","{}","z7s0hdils56p094v2odsx","ac819256-8cf4-4e8b-b8c9-98d1fad027c4","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-09-15 20:52:00.881+00"
"8e832771-1517-4d08-8c2f-c1fff5cd7b57","updated","{""section"": ""individualDetails""}","z7s0hdils56p094v2odsx","ac819256-8cf4-4e8b-b8c9-98d1fad027c4","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-09-15 20:47:00.881+00"
"b51465e3-0cda-4d28-9cd4-bbec70f9d1a2","created","{}","z7s0hdils56p094v2odsx","ac819256-8cf4-4e8b-b8c9-98d1fad027c4","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-09-08 21:32:00.881+00"
"1b6501ff-2914-47b9-a883-ff000b7b3422","crsDataRetrieved","{}","y38tskiysbxtv0bl8zdt2","6e79f6eb-1925-43d5-a066-b425cb236d3d","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-09-05 03:50:48.156+00"
"dbca349c-a92f-4eae-b7d0-eff644641121","taxAccountDataRetrievedBusiness","{}","y38tskiysbxtv0bl8zdt2","6e79f6eb-1925-43d5-a066-b425cb236d3d","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-09-05 03:45:48.156+00"
"7bf8fea1-28dd-4d8f-bf23-68a993ece556","completed","{}","y38tskiysbxtv0bl8zdt2","6e79f6eb-1925-43d5-a066-b425cb236d3d","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-09-05 03:40:48.156+00"
"91bb07e1-1b97-4e5e-8a16-2b0b476252cd","updated","{""section"": ""businessDetails""}","y38tskiysbxtv0bl8zdt2","6e79f6eb-1925-43d5-a066-b425cb236d3d","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-09-05 03:20:48.156+00"
"210fbcb0-deda-406a-8724-f9551718f431","taxAccountConnectedBusiness","{}","y38tskiysbxtv0bl8zdt2","6e79f6eb-1925-43d5-a066-b425cb236d3d","d81dc152-c9d3-048b-1572-1f0c4594bf92","2025-09-05 03:15:48.156+00"
